18:04:48.634 [main] INFO  com.hcl.gim.baseutil.BaseTest - 
18:05:11.313 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0010 - Valid value is entered in School Name
18:05:11.313 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0010 - Horizon is entered in School Name
18:05:11.313 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0010 - Enter the value into Remarks
18:05:11.498 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0010 - Test typed into Remarks
18:05:12.511 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0010 - Valid value is entered in Remarks
18:05:12.512 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0010 - Test is entered in remarks 
18:05:12.512 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0010 - Validate Download Template is clickable
18:05:12.712 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0010 - Clicked on : Download Template
18:05:12.754 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0010 - New File Created:1179a075-2559-443e-b387-dfae30d458f8.tmp
18:05:12.834 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0010 - New File Created:AnnexureCEA (45).pdf.crdownload
18:05:12.959 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0010 - New File Created:AnnexureCEA (45).pdf
18:05:12.960 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0010 - Downloaded file found with extension pdf. File name is AnnexureCEA (45).pdf
18:05:13.460 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0010 - Downloaded document name is AnnexureCEA (45).pdf
18:05:13.460 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0010 - Downloaded document is in pdf Format
18:05:13.461 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0010 - Validate Attach document button is clickable
18:05:13.627 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0010 - Clicked on : Attach document button
18:05:20.879 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0010 - Expected attribute value : dz-clickable dropzone dz-started is matching with the actual attribute value : dz-clickable dropzone dz-started of Attach document
18:05:20.879 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0010 - Document is uploaded
18:05:20.879 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0010 - Validate Add Claim button is clickable
18:05:21.103 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0010 - Clicked on : Add Claim button
18:05:30.053 [main] ERROR com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0010 - Unable to add claim of One Time Registration type 
