18:03:53.506 [main] INFO  com.hcl.gim.baseutil.BaseTest - 
18:04:12.353 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - Expected attribute value : btn active is matching with the actual attribute value : btn active of Academic year
18:04:12.353 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - 2020 - 2021 is selected as Academic Period 
18:04:13.873 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - Wait for From Date
18:04:13.977 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - 01-Sep-20 is selected
18:04:14.987 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - Valid value is entered in From Date
18:04:14.988 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - 01-Sep-20 is selected as From Date
18:04:16.506 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - Wait for To Date
18:04:16.600 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - 08-Sep-20 is selected
18:04:17.612 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - Valid value is entered in To Date
18:04:17.612 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - 08-Sep-20 is selected as To Date
18:04:17.612 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - Validate class/grade drop down is clickable
18:04:17.770 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - Clicked on : class/grade drop down
18:04:17.788 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - Validate 1st is clickable
18:04:17.905 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - Clicked on : 1st
18:04:17.951 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - Expected attribute value : selected is matching with the actual attribute value : selected of class/Grade
18:04:17.951 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - 1st is selected as class/grade
18:04:17.952 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - Enter the value into Amount
18:04:18.140 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - 100 typed into Amount
18:04:19.150 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - Valid value is entered in Amount
18:04:19.151 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - 100 is entered in Amount
18:04:19.151 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - Enter the value into School name
18:04:19.346 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - Horizon typed into School name
18:04:20.358 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - Valid value is entered in School Name
18:04:20.358 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - Horizon is entered in School Name
18:04:20.359 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - Enter the value into Remarks
18:04:20.575 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - Test1 typed into Remarks
18:04:21.587 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - Valid value is entered in Remarks
18:04:21.587 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - Test1 is entered in remarks 
18:04:21.588 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - Validate Download Template is clickable
18:04:21.807 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - Clicked on : Download Template
18:04:21.840 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - New File Created:58479b0c-63ed-4eed-bf2b-5d8713c5f37f.tmp
18:04:21.936 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - New File Created:AnnexureCEA (44).pdf.crdownload
18:04:22.067 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - New File Created:AnnexureCEA (44).pdf
18:04:22.067 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - Downloaded file found with extension pdf. File name is AnnexureCEA (44).pdf
18:04:22.568 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - Downloaded document name is AnnexureCEA (44).pdf
18:04:22.568 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - Downloaded document is in pdf Format
18:04:22.569 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - Validate Attach document button is clickable
18:04:22.843 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - Clicked on : Attach document button
18:04:30.198 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - Expected attribute value : dz-clickable dropzone dz-started is matching with the actual attribute value : dz-clickable dropzone dz-started of Attach document
18:04:30.198 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - Document is uploaded
18:04:30.199 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - Validate Add Claim button is clickable
18:04:30.385 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - Clicked on : Add Claim button
18:04:39.251 [main] ERROR com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0011 - Unable to add claim of One Time Registration type 
