12:03:23.220 [main] INFO  com.hcl.gim.baseutil.BaseTest - 
12:03:48.223 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Clicked on : Ramesh
12:03:48.447 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Expected attribute value : selected is matching with the actual attribute value : selected of ChildName
12:03:48.447 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Ramesh is Selected as childname
12:03:49.468 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Validate 2020 - 2021 is clickable
12:03:50.013 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Clicked on : 2020 - 2021
12:03:50.191 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Expected attribute value : btn active is matching with the actual attribute value : btn active of Academic year
12:03:50.191 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - 2020 - 2021 is selected as Academic Period 
12:03:51.713 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Wait for From Date
12:03:51.823 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - 01-Aug-20 is selected
12:03:52.833 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Valid value is entered in From Date
12:03:52.833 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - 01-Aug-20 is selected as From Date
12:03:54.354 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Wait for To Date
12:03:54.454 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - 08-Aug-20 is selected
12:03:55.467 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Valid value is entered in To Date
12:03:55.468 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - 08-Aug-20 is selected as To Date
12:03:55.468 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Validate class/grade drop down is clickable
12:03:55.660 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Clicked on : class/grade drop down
12:03:55.696 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Validate 1st is clickable
12:03:55.818 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Clicked on : 1st
12:03:55.873 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Expected attribute value : selected is matching with the actual attribute value : selected of class/Grade
12:03:55.873 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - 1st is selected as class/grade
12:03:55.874 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Enter the value into Amount
12:03:56.088 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - 100 typed into Amount
12:03:57.100 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Valid value is entered in Amount
12:03:57.101 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - 100 is entered in Amount
12:03:57.102 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Enter the value into School name
12:03:57.338 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Horizon typed into School name
12:03:58.349 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Valid value is entered in School Name
12:03:58.350 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Horizon is entered in School Name
12:03:58.350 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Enter the value into Remarks
12:03:58.545 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Test typed into Remarks
12:03:59.555 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Valid value is entered in Remarks
12:03:59.555 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Test is entered in remarks 
12:03:59.556 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Validate Download Template is clickable
12:03:59.797 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Clicked on : Download Template
12:03:59.861 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - New File Created:3ab31409-8e05-4b66-a46e-0232fc41994a.tmp
12:03:59.955 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - New File Created:AnnexureCEA (1).pdf.crdownload
12:04:00.144 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - New File Created:AnnexureCEA (1).pdf
12:04:00.144 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Downloaded file found with extension pdf. File name is AnnexureCEA (1).pdf
12:04:00.652 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Downloaded document name is AnnexureCEA (1).pdf
12:04:00.661 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Downloaded document is in pdf Format
12:04:00.664 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Validate Attach document button is clickable
12:04:00.898 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Clicked on : Attach document button
12:04:08.209 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Expected attribute value : dz-clickable dropzone dz-started is matching with the actual attribute value : dz-clickable dropzone dz-started of Attach document
12:04:08.210 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Document is uploaded
12:04:08.210 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Validate Add Claim button is clickable
12:04:08.410 [main] INFO  com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Clicked on : Add Claim button
12:04:38.473 [main] ERROR com.hcl.gim.testscripts.child_education.TYSS_GIM_CEA_0001 - Unable to add claim of One Time Registration type 
