05:12:50.629 [main] INFO  com.hcl.gim.baseutil.BaseTest - 
05:12:59.977 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - HR Partner Manual popup is displayed
05:12:59.977 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Validate Close button on HCL Banner is clickable
05:13:00.151 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Clicked on : Close button on HCL Banner
05:13:00.248 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Home page is displayed, url= https://staging.myhcl.com/GIM/Home/Index, title= Home Page
05:13:00.256 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Role: Employee
05:13:00.257 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Validate Geo HR Initiate On Behalf Of Employee button is clickable
05:13:00.941 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Clicked on : Geo HR Initiate On Behalf Of Employee button
05:13:01.011 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Initiate Claim page is displayed, url= https://staging.myhcl.com/GIM/HRPartner/InitiateClaim, title= InitiateClaim
05:13:01.018 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Select Claim type Drop down
05:13:01.165 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Validate Select Claim type Drop down is clickable
05:13:01.558 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Clicked on : Select Claim type Drop down
05:13:02.381 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - List of all Claim types from the Drop down is displayed.
05:13:02.397 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Exgratia - Language allowance
05:13:02.696 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Able to mouse over on  Exgratia - Language allowance
05:13:02.929 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Clicked on : Exgratia - Language allowance
05:13:02.961 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Able to select Exgratia - Language allowance from the Dropdown and default selection is Copy & Paste 
05:13:03.010 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Expected text : Exgratia - Language allowance is matching with the : Exgratia - Language allowance text in the application 
05:13:03.011 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Exgratia - Language allowance is selected and default selection is Copy & Paste
05:13:03.018 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Scroll up
05:13:03.090 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Scroll up
05:13:03.135 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Through the Form Radio Button
05:13:03.221 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Validate Through the Form Radio Button is clickable
05:13:03.323 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Clicked on : Through the Form Radio Button
05:13:03.377 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Through the Form option is selected
05:13:03.377 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Employee code text box
05:13:03.498 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Enter the value into Employee code text box
05:13:03.666 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - 51818859 typed into Employee code text box
05:13:04.685 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Valid value is entered in Employee code text box
05:13:04.685 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - 51818859 entered in Employee code text box
05:13:04.693 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Country code text box
05:13:04.860 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Enter the value into Country code text box
05:13:05.039 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - 10 typed into Country code text box
05:13:06.061 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Valid value is entered in Country code text box
05:13:06.061 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - 10 entered in Country code text box
05:13:06.069 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Company code text box
05:13:06.207 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Enter the value into Company code text box
05:13:06.366 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - 4000 typed into Company code text box
05:13:07.383 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Valid value is entered in Company code text box
05:13:07.383 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - 4000 entered in Company code text box
05:13:07.390 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for  Amount text box
05:13:07.565 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Enter the value into  Amount text box
05:13:07.789 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - 1550 typed into  Amount text box
05:13:08.808 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Valid value is entered in Amount text box
05:13:08.808 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - 1550 entered in Amount text box
05:13:08.816 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for From Date text box
05:13:08.986 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - 3/3/2020 is selected
05:13:10.006 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Valid value is entered in From Date text box
05:13:10.006 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - 3/3/2020 entered in from date text box
05:13:10.014 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for To Date text box
05:13:10.211 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - 3/4/2020 is selected
05:13:11.236 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Valid value is entered in To Date text box
05:13:11.236 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - 3/4/2020 entered in To date text box
05:13:11.244 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Remarks text box
05:13:11.385 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Enter the value into Remarks text box
05:13:11.559 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Test1 typed into Remarks text box
05:13:12.585 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Valid value is entered in Remarks text box
05:13:12.585 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Test1 entered in Remarks text box
05:13:12.593 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Rate text box
05:13:12.760 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Enter the value into Rate text box
05:13:12.939 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - R1 typed into Rate text box
05:13:13.000 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Expected attribute value : R1 is matching with the actual attribute value : R1 of Rate text box
05:13:13.000 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - R1 entered in Rate text box 
05:13:13.000 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Number of installments text box
05:13:13.118 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Enter the value into Number of installments text box
05:13:13.297 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - 1 typed into Number of installments text box
05:13:13.360 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Expected attribute value : 1 is matching with the actual attribute value : 1 of Number of installments text box
05:13:13.360 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - 1 entered in Number of installments text box 
05:13:13.360 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Through Form Upload link
05:13:13.484 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Validate Through Form Upload link is clickable
05:13:13.679 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Clicked on : Through Form Upload link
05:13:20.914 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - The file is uploaded in the file upload text area
05:13:20.914 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Through Form Submit button
05:13:21.088 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Validate Through Form Submit button is clickable
05:13:21.303 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Clicked on : Through Form Submit button
05:13:25.707 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Are you sure you want to proceed pop up is displayed
05:13:25.719 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Yes button
05:13:27.849 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Validate Yes button is clickable
05:13:27.991 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Clicked on : Yes button
05:13:27.991 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Claim requests has been successfully raised success message
05:13:32.016 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Claim requests has been successfully raised success message is displayed
05:13:38.140 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Able to mouse over on Main Menu
05:13:38.158 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Validate Initaite Claims link is clickable
05:13:39.389 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Clicked on : Initaite Claims link
05:13:40.117 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Validate ClaimID : 150 link is clickable
05:13:40.241 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Clicked on : ClaimID : 150 link
05:13:40.241 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Verify Claim Detail
05:13:41.566 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Expected text : Claim Details (150) is matching with the : Claim Details (150) text in the application 
05:13:41.574 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Claim details popup is displayed
05:13:41.574 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Approve or ReferBack Remark Text Field
05:13:41.731 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Enter the value into Approve or ReferBack Remark Text Field
05:13:41.910 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Test1 typed into Approve or ReferBack Remark Text Field
05:13:41.921 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Approval submit button
05:13:42.028 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Validate Approval submit button is clickable
05:13:42.169 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Clicked on : Approval submit button
05:13:42.733 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Approval Warning Popup
05:13:42.896 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Expected text : Are you sure you want to proceed? is matching with the : Are you sure you want to proceed? text in the application 
05:13:42.897 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Are you sure you want to proceed? Popup is displayed
05:13:44.898 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Yes button
05:13:45.006 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Validate Yes button is clickable
05:13:45.135 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Clicked on : Yes button
05:13:45.136 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Claim Submitted Success Message Through ClaimID
05:13:47.460 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Claim requests has been successfully approved message through ClaimID is displayed
05:13:54.122 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Claim is removed from the Initiate Claims Page and moved to next level for approval
05:13:54.317 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Able to mouse over on Profile
05:13:54.318 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Logout button
05:13:54.970 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Validate Logout button is clickable
05:13:55.143 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Clicked on : Logout button
05:13:55.698 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Yes button
05:13:55.806 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Validate Yes button is clickable
05:13:56.763 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Clicked on : Yes button
05:13:56.764 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Log In
05:13:57.192 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Expected text : Log in. is matching with the : Log in. text in the application 
05:13:57.192 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Logged out from the Account
05:13:57.272 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Expected text : Log in. is matching with the : Log in. text in the application 
05:13:57.272 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Log In page is displayed
05:13:57.272 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Enter the value into User Id text box
05:13:57.427 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - 40182709 typed into User Id text box
05:13:57.427 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Enter the value into Password text box
05:13:57.590 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - GIM@123# typed into Password text box
05:13:57.590 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Validate Login button is clickable
05:14:00.547 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Clicked on : Login button
05:14:01.160 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - GEO HR-Log in is successfull
05:14:01.227 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Expected text : HR Partner Manual is matching with the : HR Partner Manual text in the application 
05:14:01.227 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - HR Partner Manual popup is displayed
05:14:01.227 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Validate Close button on HCL Banner is clickable
05:14:01.370 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Clicked on : Close button on HCL Banner
05:14:01.455 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Home page is displayed, url= https://staging.myhcl.com/GIM/Home/Index, title= Home Page
05:14:01.462 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Role: Employee
05:14:01.462 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Pending for Approval tab
05:14:01.579 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Validate Pending for Approval tab is clickable
05:14:02.511 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Clicked on : Pending for Approval tab
05:14:02.560 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Pending Action Page is displayed, url= https://staging.myhcl.com/GIM/Home/PendingActions, title= PendingActions
05:14:02.816 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - List of all claims that need approval is displayed under ES1 OnSite
05:14:03.570 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Validate Claim ID : 150 link is clickable
05:14:03.676 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Clicked on : Claim ID : 150 link
05:14:03.687 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Approve or Refer Back Remark text field
05:14:05.162 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Enter the value into Approve or Refer Back Remark text field
05:14:05.344 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Test1 typed into Approve or Refer Back Remark text field
05:14:05.353 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Approve button in Claim ID pop up
05:14:05.468 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Validate Approve button in Claim ID pop up is clickable
05:14:05.616 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Clicked on : Approve button in Claim ID pop up
05:14:06.243 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Expected text : Are you sure you want to proceed? is matching with the : Are you sure you want to proceed? text in the application 
05:14:06.243 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Are you sure you want to proceed message is displayed
05:14:08.244 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Yes button
05:14:08.367 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Validate Yes button is clickable
05:14:08.510 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Clicked on : Yes button
05:14:09.726 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Claim requests has been successfully approved toast message is displayed
05:14:16.728 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Claim is removed from the Pending Actions page and moved to next level for approval
05:14:16.924 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Able to mouse over on Profile
05:14:16.925 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Logout button
05:14:17.579 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Validate Logout button is clickable
05:14:17.752 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Clicked on : Logout button
05:14:18.309 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Yes button
05:14:18.418 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Validate Yes button is clickable
05:14:18.646 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Clicked on : Yes button
05:14:18.646 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Log In
05:14:18.837 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Expected text : Log in. is matching with the : Log in. text in the application 
05:14:18.843 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Logged out from the Account
05:14:18.907 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Expected text : Log in. is matching with the : Log in. text in the application 
05:14:18.907 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Log In page is displayed
05:14:18.907 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Enter the value into User Id text box
05:14:19.144 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - 51480631 typed into User Id text box
05:14:19.144 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Enter the value into Password text box
05:14:19.299 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - GIM@123# typed into Password text box
05:14:19.299 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Validate Login button is clickable
05:14:23.118 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Clicked on : Login button
05:14:23.748 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - ES2-Log in is successfull
05:14:23.814 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Expected text : HR Partner Manual is matching with the : HR Partner Manual text in the application 
05:14:23.814 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - HR Partner Manual popup is displayed
05:14:23.814 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Validate Close button on HCL Banner is clickable
05:14:23.961 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Clicked on : Close button on HCL Banner
05:14:24.054 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Home page is displayed, url= https://staging.myhcl.com/GIM/Home/Index, title= Home Page
05:14:24.059 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Role: Employee
05:14:24.060 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Pending for Approval tab
